Attributes,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Symbols,^SPX,^DJI,^NDX,^SPX,^DJI,^NDX,^SPX,^DJI,^NDX,^SPX,^DJI,^NDX,^SPX,^DJI,^NDX
Date,,,,,,,,,,,,,,,
2013-10-28,1762.11,15568.93,3382.68,1764.99,15599.09,3390.47,1757.67,15533.48,3370.4,1759.42,15569.19,3382.18,1823500000,92758271,328415517
2013-10-25,1759.77,15570.28,3383.83,1759.82,15570.6,3399.93,1752.45,15512.96,3368.58,1756.01,15523.72,3394.15,1764288889,109815649,383755172
2013-10-24,1752.07,15509.21,3362.37,1753.94,15528.63,3367.39,1745.5,15414.13,3344.06,1747.48,15414.87,3347.97,2039833333,89238076,354198276
2013-10-23,1746.38,15413.33,3346.05,1752.27,15465.66,3355.23,1740.5,15366.19,3330.2,1752.27,15465.34,3348.6,2062988889,90630814,330177586
2013-10-22,1754.67,15467.66,3366.93,1759.33,15518.1,3384.25,1746.48,15394.22,3344.18,1746.48,15394.22,3374.17,2139355556,107030595,325948276
2013-10-21,1744.66,15392.2,3361.18,1747.79,15410.18,3369.74,1740.67,15362.66,3351.07,1745.2,15401.32,3361.76,1695950000,93665833,288701724
2013-10-18,1744.5,15399.65,3353.88,1745.31,15412.97,3355.63,1735.74,15321.81,3321.89,1736.72,15371.71,3330.61,2036050000,156603535,335015517
2013-10-17,1733.15,15371.65,3301.28,1733.45,15376.11,3301.58,1714.12,15229.02,3264.23,1720.17,15369.46,3265.91,1918661111,108434726,340541379
2013-10-16,1721.54,15373.83,3281.67,1721.76,15374.15,3283.13,1700.49,15170.7,3258.82,1700.49,15170.7,3261.48,1936766667,92854482,300689655
2013-10-15,1698.06,15168.01,3244.66,1711.57,15301.91,3269.97,1695.93,15161.33,3241.35,1709.17,15300.3,3253.96,1848744444,91439360,300958621
2013-10-14,1710.14,15301.26,3256.02,1711.03,15309.48,3257.04,1692.13,15136.38,3212.05,1699.86,15231.33,3213.38,1433655556,81415967,250889655
2013-10-11,1703.2,15237.11,3233.83,1703.44,15237.3,3237.01,1688.52,15100.13,3201.93,1691.09,15126.52,3203.49,1635927778,85726057,301784483
2013-10-10,1692.56,15126.07,3210.84,1692.56,15126.07,3215.71,1660.88,14806.39,3178.74,1660.88,14806.39,3179.26,1867944444,106533657,328001724
2013-10-09,1656.4,14802.98,3142.54,1662.47,14852.5,3161.68,1646.47,14719.43,3117.69,1656.99,14778.19,3161.35,1987688889,103149292,386672414
2013-10-08,1655.45,14776.53,3153.87,1676.79,14938.04,3217.15,1655.03,14773.47,3152.26,1676.22,14938.04,3217.15,1982905556,102674492,359927586
2013-10-07,1676.12,14936.24,3215.69,1687.15,15069.3,3240.08,1674.7,14920.83,3213.05,1687.15,15069.3,3215.77,1488050000,79613261,254481034
2013-10-04,1690.5,15072.58,3242.57,1691.94,15083.99,3246.08,1677.33,14972.33,3212.01,1678.79,14994.68,3214.05,1600150000,75103872,267172414
2013-10-03,1678.66,14996.48,3213.83,1692.35,15127.23,3254.86,1670.36,14947.03,3197.47,1692.35,15127.23,3247.85,1822027778,91297279,324886207
2013-10-02,1693.87,15133.14,3253.25,1693.87,15182.65,3256.71,1680.34,15044.71,3228.44,1691.9,15182.65,3231.57,1749222222,86098424,309134483
2013-10-01,1695.0,15191.7,3253.05,1696.55,15208.4,3254.3,1682.07,15110.34,3218.2,1682.41,15132.49,3230.3,1799272222,82454700,317813793
2013-09-30,1681.55,15129.67,3218.2,1687.26,15249.82,3229.45,1674.99,15086.71,3186.86,1687.26,15249.82,3190.4,1838127778,122252832,326855172
2013-09-27,1691.75,15258.24,3230.3,1695.52,15317.45,3235.29,1687.11,15211.81,3210.8,1695.52,15317.45,3217.44,1639833333,95655825,293055172
2013-09-26,1698.67,15328.3,3234.04,1703.85,15387.19,3240.99,1693.11,15274.42,3221.22,1694.05,15274.42,3222.98,1563294444,79051652,313441379
2013-09-25,1692.77,15273.26,3208.55,1701.71,15372.48,3226.62,1691.88,15253.16,3203.06,1698.02,15339.02,3221.21,1749294444,81887366,314101724
2013-09-24,1697.42,15334.59,3218.66,1707.63,15433.75,3236.82,1694.9,15327.14,3209.39,1702.6,15402.54,3226.23,1816072222,85431796,312232759
2013-09-23,1701.84,15401.38,3219.34,1711.44,15466.95,3243.36,1697.1,15368.25,3205.51,1711.44,15452.31,3242.32,1737194444,94918465,298037931
2013-09-20,1709.91,15451.09,3224.73,1725.23,15654.77,3248.5,1708.89,15448.09,3224.73,1722.44,15635.09,3244.44,2818905556,379669605,467460345
2013-09-19,1722.34,15636.55,3237.61,1729.86,15695.89,3245.12,1720.2,15625.45,3231.68,1727.34,15677.86,3240.93,2077850000,116353291,306203448
2013-09-18,1725.52,15676.94,3231.31,1729.44,15709.58,3235.72,1700.35,15470.16,3190.01,1705.74,15533.03,3198.45,2216533333,145466738,315313793
2013-09-17,1704.76,15529.73,3190.83,1705.52,15555.07,3195.15,1697.73,15503.15,3176.73,1697.73,15503.15,3177.78,1541244444,104547660,230827586
2013-09-16,1697.6,15494.78,3168.69,1704.95,15549.87,3204.5,1691.7,15381.36,3163.17,1691.7,15381.36,3203.19,1711000000,105693868,265948276
2013-09-13,1687.99,15376.06,3178.27,1688.73,15380.97,3182.02,1682.22,15312.86,3161.65,1685.04,15312.86,3180.45,1520277778,90884715,251756897
2013-09-12,1683.42,15300.64,3175.57,1689.97,15345.32,3186.3,1681.96,15283.26,3170.41,1689.21,15327.14,3179.6,1725716667,99759588,285148276
2013-09-11,1689.13,15326.6,3179.86,1689.13,15326.6,3180.37,1678.7,15194.13,3159.31,1681.04,15194.13,3163.77,1741922222,102106149,296962069
2013-09-10,1683.99,15191.06,3185.07,1684.09,15192.13,3189.24,1675.11,15067.23,3173.13,1675.11,15067.23,3186.53,2051000000,103268739,317684483
2013-09-09,1671.71,15063.12,3169.93,1672.4,15088.41,3174.85,1656.85,14927.19,3146.02,1656.85,14927.19,3146.02,1723766667,90652481,286946552
2013-09-06,1655.17,14922.5,3133.38,1664.83,15009.84,3148.98,1640.62,14789.4,3098.65,1657.44,14941.55,3140.98,1735488889,108342523,284018966
2013-09-05,1655.08,14937.48,3129.94,1659.17,14987.47,3138.06,1653.07,14923.27,3125.38,1653.28,14929.49,3127.07,1642838889,101089663,267272414
2013-09-04,1653.08,14930.87,3124.54,1655.72,14956.74,3128.8,1637.41,14799.09,3092.96,1640.72,14832.42,3100.28,1840083333,122142703,319996552
2013-09-03,1639.77,14833.96,3091.76,1651.35,14933.35,3112.16,1633.41,14777.48,3077.15,1635.95,14801.55,3097.65,2073116667,142545280,280829310
2013-08-30,1632.97,14810.31,3073.81,1640.08,14848.24,3095.17,1628.05,14762.35,3063.07,1638.89,14844.1,3095.17,1519055556,135849995,229020690
2013-08-29,1638.17,14840.95,3093.36,1646.41,14916.01,3109.07,1630.88,14792.11,3065.87,1633.5,14817.91,3065.87,1404194444,93172587,231879310
2013-08-28,1634.96,14824.51,3072.17,1641.18,14867.4,3085.5,1627.47,14760.41,3060.96,1630.25,14770.99,3060.96,1546672222,104678015,236318966
2013-08-27,1630.48,14776.13,3059.58,1652.54,14939.25,3102.27,1629.05,14765.42,3053.26,1652.54,14939.25,3086.17,1788438889,118566671,282765517
2013-08-26,1656.78,14946.46,3122.67,1669.51,15049.98,3147.87,1656.02,14945.24,3118.55,1664.29,15014.58,3127.01,1350372222,102806325,242108621
2013-08-23,1663.5,15010.51,3124.27,1664.85,15025.56,3127.03,1654.81,14931.24,3112.87,1659.92,14988.78,3126.25,1434816667,131786817,258601724
2013-08-22,1656.96,14963.74,3101.82,1659.55,14989.12,3103.28,1645.03,14899.0,3085.61,1645.03,14908.6,3085.61,1409700000,153508914,159896552
2013-08-21,1642.8,14897.55,3071.47,1656.99,15019.7,3098.62,1639.43,14880.84,3061.42,1650.66,14993.81,3073.24,1628988889,98330559,248018966
2013-08-20,1652.35,15002.99,3082.17,1658.92,15074.92,3096.42,1646.08,14992.16,3073.12,1646.81,15011.82,3077.15,1663383333,102257291,225565517
2013-08-19,1646.06,15010.74,3069.76,1659.18,15106.39,3101.02,1645.84,15005.42,3069.47,1655.25,15076.79,3074.38,1613627778,111638294,232939655
2013-08-16,1655.83,15081.47,3073.91,1663.6,15139.77,3090.64,1652.61,15054.38,3070.47,1661.22,15112.57,3076.83,1784138889,151562544,262143103
2013-08-15,1661.32,15112.19,3076.23,1679.61,15332.71,3092.23,1658.59,15094.03,3068.19,1679.61,15332.71,3089.34,1903716667,128437577,300432759
2013-08-14,1685.39,15337.66,3129.45,1695.52,15453.08,3144.41,1684.83,15316.62,3125.45,1693.88,15447.71,3141.98,1595238889,91037099,256787931
2013-08-13,1694.16,15451.01,3141.06,1696.81,15504.14,3149.09,1682.62,15342.34,3106.27,1690.65,15420.68,3130.08,1686422222,84780820,283574138
2013-08-12,1689.47,15419.68,3125.92,1691.49,15441.75,3130.61,1683.35,15359.93,3106.25,1688.37,15415.22,3107.06,1549533333,78064712,245244828
2013-08-09,1691.42,15425.51,3118.57,1699.42,15507.76,3136.57,1686.02,15346.65,3109.86,1696.1,15496.63,3124.74,1643150000,81177758,266650000
2013-08-08,1697.48,15498.32,3130.12,1700.18,15557.12,3137.66,1688.38,15418.6,3111.38,1693.35,15477.27,3134.06,1817588889,90981530,293612069
2013-08-07,1690.91,15470.67,3118.69,1695.3,15516.21,3123.92,1684.91,15421.75,3096.42,1695.3,15516.21,3117.13,1672350000,88437520,286168966
2013-08-06,1697.37,15518.74,3122.2,1705.79,15608.44,3141.05,1693.29,15473.4,3111.67,1705.79,15608.44,3136.15,1745116667,87729708,249000000
2013-08-05,1707.14,15612.13,3143.19,1709.24,15655.21,3145.25,1703.55,15584.83,3133.52,1708.01,15651.98,3136.77,1405166667,76850495,253768966
2013-08-02,1709.67,15658.36,3143.52,1709.67,15658.43,3143.52,1700.68,15558.68,3118.16,1706.1,15627.56,3125.49,1742572222,104887604,290218966
2013-08-01,1706.87,15628.02,3126.3,1707.85,15650.69,3128.67,1689.42,15503.85,3111.39,1689.42,15503.85,3113.22,2097316667,111001742,321256897
2013-07-31,1685.73,15499.54,3090.19,1698.43,15634.32,3110.01,1684.94,15492.96,3087.51,1687.76,15528.57,3094.82,2137438889,145070199,334893103
2013-07-30,1685.96,15520.59,3085.33,1693.19,15593.91,3099.33,1682.42,15479.13,3076.39,1687.92,15534.49,3080.2,1844738889,117616164,304065517
2013-07-29,1685.33,15521.97,3068.95,1690.92,15557.14,3083.34,1681.86,15482.27,3062.92,1690.32,15557.14,3067.48,1578066667,87241014,266503448
2013-07-26,1691.65,15558.83,3076.23,1691.85,15560.97,3076.23,1676.03,15405.16,3044.38,1687.31,15547.85,3046.12,1534872222,94881188,309665517
2013-07-25,1690.25,15555.61,3061.67,1690.94,15560.33,3063.76,1680.07,15455.59,3040.26,1685.21,15539.17,3054.17,1845833333,103286367,379994828
2013-07-24,1685.94,15542.24,3041.16,1698.38,15602.6,3060.58,1682.57,15496.84,3034.62,1696.06,15576.69,3060.48,1853400000,99325970,320113793
2013-07-23,1692.39,15567.74,3031.4,1698.78,15604.22,3059.37,1691.13,15544.06,3029.06,1696.63,15547.0,3059.16,1720100000,98694369,279370690
2013-07-22,1695.53,15545.55,3055.23,1697.61,15576.21,3061.5,1690.67,15516.2,3044.77,1694.41,15543.97,3061.5,1543961111,180838380,259829310
2013-07-19,1692.09,15543.74,3044.93,1692.09,15544.55,3049.75,1684.08,15491.96,3036.03,1686.15,15524.27,3043.06,1834766667,229234681,307837931
2013-07-18,1689.37,15548.54,3077.82,1693.12,15589.4,3091.21,1681.05,15465.91,3071.89,1681.05,15465.91,3081.34,1917983333,136318816,296446552
2013-07-17,1680.91,15470.52,3085.28,1684.75,15502.0,3090.89,1677.91,15438.12,3075.96,1677.91,15456.92,3084.94,1751911111,126140376,269713793
2013-07-16,1676.26,15451.85,3077.47,1683.73,15498.16,3085.2,1671.84,15415.71,3069.2,1682.7,15485.03,3083.57,1712061111,105894403,274231034
2013-07-15,1682.5,15484.26,3079.85,1684.51,15509.48,3082.22,1677.89,15455.77,3068.05,1679.59,15459.69,3077.02,1457333333,99424934,249850000
2013-07-12,1680.19,15464.3,3079.07,1680.19,15498.39,3079.07,1672.33,15410.27,3054.04,1675.26,15460.69,3061.89,1688372222,130064999,278589655
2013-07-11,1675.02,15460.92,3059.46,1676.63,15483.55,3060.67,1657.41,15298.0,3030.58,1657.41,15298.0,3032.09,1914633333,125018616,300725862
2013-07-10,1652.62,15291.66,3000.66,1657.92,15348.95,3004.2,1647.66,15258.89,2981.22,1651.56,15298.03,2981.22,1672783333,105020142,270231034
2013-07-09,1652.32,15300.34,2984.32,1654.18,15320.42,2989.91,1642.89,15228.46,2966.76,1642.89,15228.46,2981.1,1752977778,109311164,281641379
2013-07-08,1640.46,15224.69,2966.13,1644.68,15262.72,2978.74,1634.2,15137.22,2955.37,1634.2,15137.22,2976.61,1952550000,136817431,262365517
2013-07-05,1631.89,15135.84,2963.22,1632.07,15137.51,2963.77,1614.71,14971.2,2934.31,1618.65,14995.46,2958.26,1463411111,94560769,216275862
2013-07-03,1615.41,14988.55,2941.41,1618.97,15025.9,2953.84,1604.57,14858.93,2916.51,1611.48,14923.73,2918.95,1092250000,60991033,161375862
2013-07-02,1614.08,14932.41,2929.63,1624.26,15049.22,2945.93,1606.77,14870.51,2913.52,1614.29,14973.04,2924.79,1842850000,116652941,290550000
2013-07-01,1614.96,14974.96,2927.35,1626.61,15083.28,2950.85,1609.78,14911.6,2924.43,1609.78,14911.6,2933.48,1724827778,120474902,273577586
2013-06-28,1606.28,14909.6,2909.6,1615.94,15034.63,2927.32,1601.06,14884.8,2891.93,1611.12,15016.58,2896.7,2765105556,230084707,625932759
2013-06-27,1613.2,15024.49,2906.84,1620.07,15075.01,2924.34,1606.44,14921.28,2905.3,1606.44,14921.28,2909.88,1869188889,113559204,291344828
2013-06-26,1603.26,14910.14,2893.85,1606.83,14938.98,2899.56,1592.27,14769.68,2883.97,1592.27,14769.99,2892.43,1976855556,133276803,288151724
2013-06-25,1588.03,14760.31,2866.5,1593.79,14812.03,2880.93,1577.09,14669.69,2852.38,1577.52,14669.69,2874.66,2089538889,135949351,285737931
2013-06-24,1573.09,14659.56,2848.2,1588.77,14795.79,2869.83,1560.33,14551.27,2825.26,1588.77,14795.79,2852.65,2629811111,158751772,350165517
2013-06-21,1592.43,14799.4,2877.94,1599.19,14858.56,2898.08,1577.7,14688.43,2853.89,1588.62,14760.62,2887.07,3220711111,420172661,503775862
2013-06-20,1588.19,14758.32,2890.33,1624.62,15105.51,2938.03,1584.32,14732.03,2882.45,1624.62,15105.51,2927.63,2699361111,172716511,351982759
2013-06-19,1628.93,15112.19,2959.5,1652.45,15322.07,2999.98,1628.91,15112.11,2959.5,1651.83,15315.47,2998.09,1969477778,111283544,284344828
2013-06-18,1651.81,15318.23,2996.09,1654.19,15340.09,3001.84,1639.77,15186.3,2974.92,1639.77,15186.3,2974.92,1733877778,99203734,288808621
2013-06-17,1639.04,15179.85,2971.26,1646.5,15261.71,2988.55,1630.34,15078.71,2956.98,1630.64,15078.71,2967.33,1742822222,139308123,272729310
2013-06-14,1626.73,15070.18,2943.86,1640.8,15205.92,2965.93,1623.96,15044.8,2939.68,1635.52,15178.08,2958.87,1633000000,107382554,251384483
2013-06-13,1636.36,15176.08,2962.9,1639.25,15202.27,2968.98,1608.07,14953.45,2914.23,1612.15,14992.54,2924.89,1877011111,104433250,273231034
2013-06-12,1612.52,14995.23,2926.14,1637.71,15241.28,2978.72,1610.92,14981.21,2921.88,1629.94,15130.39,2977.68,1779194444,105832469,281068966
2013-06-11,1626.13,15122.02,2959.84,1640.13,15251.07,2987.58,1622.92,15086.09,2952.07,1638.64,15231.38,2959.44,1908727778,101676448,269029310
2013-06-10,1642.81,15238.59,2990.49,1648.69,15300.64,3004.63,1639.26,15211.25,2985.5,1644.67,15247.81,2995.03,1654850000,94243153,268365517
2013-06-07,1643.38,15248.12,2990.87,1644.4,15255.58,2993.1,1625.27,15044.46,2955.13,1625.27,15044.46,2960.9,1873327778,137292265,283932759
2013-06-06,1622.56,15040.62,2950.3,1622.56,15040.62,2950.3,1598.23,14844.22,2912.04,1609.29,14955.45,2940.87,1970766667,140328334,310810345
2013-06-05,1608.9,14960.59,2937.14,1629.31,15168.63,2975.78,1607.09,14945.57,2933.28,1629.05,15168.1,2961.67,2017972222,141381678,312739655
2013-06-04,1631.38,15177.54,2973.69,1646.53,15304.98,3007.12,1623.62,15100.78,2962.23,1640.73,15255.22,2993.06,2029911111,134306438,322696552
2013-06-03,1640.42,15254.03,2990.79,1640.42,15254.11,2990.79,1622.72,15123.55,2951.1,1631.71,15123.55,2984.59,2195594444,148066979,354155172
2013-05-31,1630.74,15115.57,2981.76,1658.99,15392.38,3023.09,1630.74,15115.57,2981.76,1652.13,15322.22,3001.69,2277555556,208872292,339356897
2013-05-30,1654.41,15324.53,3011.83,1661.91,15398.7,3026.36,1648.61,15280.99,2998.79,1649.14,15306.02,2998.99,1943677778,121195781,299537931
2013-05-29,1648.36,15302.8,2994.82,1656.57,15400.25,3006.88,1640.05,15229.53,2979.93,1656.57,15399.94,2996.98,1992855556,114112636,309422414
2013-05-28,1660.06,15409.39,3013.39,1674.21,15521.49,3036.92,1652.63,15307.33,2991.02,1652.63,15307.33,3034.91,1920777778,130692357,301391379
2013-05-24,1649.6,15303.1,2991.02,1649.78,15306.71,2991.02,1636.88,15199.63,2965.5,1646.67,15290.74,2971.36,1532266667,105661068,249863793
2013-05-23,1650.51,15294.5,2991.45,1655.5,15348.41,3002.54,1635.53,15180.23,2967.43,1651.62,15300.57,2967.93,2191950000,148727583,313908621
2013-05-22,1655.35,15307.17,2999.13,1687.18,15542.4,3053.39,1648.86,15265.96,2984.88,1669.39,15387.12,3027.45,2422788889,171890097,375746552
2013-05-21,1669.16,15387.58,3026.45,1674.93,15434.5,3036.71,1662.67,15325.68,3011.6,1666.2,15334.97,3019.9,1951977778,122957576,306341379
2013-05-20,1666.29,15335.28,3020.97,1672.84,15391.84,3032.84,1663.52,15314.15,3011.95,1665.71,15348.33,3019.28,1819488889,116438946,300906897
2013-05-17,1667.47,15354.4,3028.96,1667.47,15357.4,3028.96,1652.45,15234.75,3005.26,1652.45,15234.75,3017.79,1911505556,175790088,315277586
2013-05-16,1650.47,15233.22,2999.34,1660.51,15302.49,3019.04,1648.6,15215.82,2997.57,1658.07,15273.92,3005.05,1951738889,145110669,335475862
2013-05-15,1658.78,15275.69,3002.62,1661.49,15301.34,3004.52,1646.68,15175.39,2982.77,1649.13,15211.87,2990.39,2031911111,123953314,317915517
2013-05-14,1650.34,15215.25,2996.05,1651.1,15219.55,3005.01,1633.75,15089.3,2981.89,1633.75,15092.15,2981.89,1920994444,124533131,313882759
2013-05-13,1633.77,15091.68,2982.09,1636.0,15113.42,2989.69,1626.74,15053.46,2971.73,1632.1,15113.42,2973.21,1617000000,94270778,278536207
2013-05-10,1633.7,15118.49,2981.02,1633.7,15118.49,2981.02,1623.71,15038.18,2962.71,1626.69,15082.62,2967.07,1714705556,98981388,291332759
2013-05-09,1626.67,15082.62,2961.12,1635.01,15144.83,2980.34,1623.09,15046.87,2955.7,1632.69,15105.12,2959.81,1920777778,97818022,314865517
2013-05-08,1632.69,15105.12,2968.24,1632.78,15106.81,2969.65,1622.7,15021.87,2946.79,1625.95,15056.2,2951.76,1974833333,113432797,302827586
2013-05-07,1625.96,15056.2,2952.88,1626.03,15056.67,2961.75,1616.64,14968.89,2942.45,1617.55,14968.89,2960.08,1838655556,117271115,294793103
2013-05-06,1617.5,14968.89,2955.36,1619.77,14988.87,2959.61,1614.21,14941.09,2947.61,1614.4,14973.96,2951.44,1701244444,116187411,258691379
2013-05-03,1614.42,14973.96,2944.59,1618.46,15009.59,2952.21,1597.6,14831.58,2937.58,1597.6,14831.58,2937.58,2002172222,119929037,300960345
2013-05-02,1597.59,14831.58,2911.14,1598.6,14834.63,2916.29,1582.77,14700.95,2877.44,1582.77,14700.95,2877.44,1870527778,91183884,303013793
2013-05-01,1582.7,14700.95,2873.35,1597.55,14839.8,2892.26,1581.28,14687.05,2868.8,1597.55,14839.8,2885.42,1961288889,112678673,324931034
2013-04-30,1597.57,14839.8,2887.44,1597.57,14839.8,2887.86,1586.5,14734.47,2859.94,1593.58,14818.75,2869.13,2080594444,148263484,342115517
2013-04-29,1593.61,14818.75,2866.95,1596.65,14844.96,2877.04,1582.34,14712.55,2849.04,1582.34,14712.55,2850.48,1606222222,97050534,274846552
2013-04-26,1582.24,14712.55,2840.55,1585.78,14743.49,2848.53,1577.56,14684.82,2828.93,1585.16,14700.8,2841.4,1777011111,128860925,296891379
2013-04-25,1585.16,14700.8,2848.66,1592.64,14768.05,2860.32,1578.93,14665.45,2841.89,1578.93,14676.3,2842.01,2171433333,129677053,346936207
2013-04-24,1578.79,14676.3,2834.12,1583.0,14747.42,2844.94,1575.8,14666.54,2822.14,1578.78,14719.46,2827.24,1999022222,138091900,299756897
2013-04-23,1578.78,14719.46,2835.37,1579.58,14721.42,2845.39,1562.5,14554.29,2812.0,1562.5,14567.17,2823.99,1980638889,137390959,290477586
2013-04-22,1562.5,14567.17,2810.07,1565.55,14588.83,2818.63,1548.19,14457.6,2781.01,1555.25,14547.51,2791.77,1655488889,146964715,280748276
2013-04-19,1555.25,14547.51,2780.46,1555.89,14553.73,2785.65,1539.4,14444.03,2743.4,1541.61,14537.14,2743.4,1983261111,207212108,299801724
2013-04-18,1541.61,14537.14,2741.95,1554.38,14650.26,2787.92,1536.03,14495.29,2730.97,1552.03,14618.59,2787.53,2161555556,158097157,304482759
2013-04-17,1552.01,14618.59,2781.98,1574.57,14756.78,2812.06,1543.69,14560.81,2765.45,1574.57,14756.78,2811.5,2361283333,168061324,328056897
2013-04-16,1574.57,14756.78,2838.41,1575.35,14761.73,2839.31,1552.36,14599.2,2810.05,1552.36,14599.2,2816.05,2030388889,126381731,261275862
2013-04-15,1552.36,14599.2,2797.47,1588.84,14865.06,2849.15,1552.28,14598.58,2796.39,1588.84,14865.06,2841.05,2588961111,161612751,306779310
2013-04-12,1588.85,14865.06,2856.48,1593.3,14865.21,2857.35,1579.97,14790.57,2834.47,1593.3,14865.14,2854.47,1781272222,119557947,253651724
2013-04-11,1593.37,14865.14,2858.61,1597.35,14887.51,2863.25,1586.17,14785.36,2848.1,1587.73,14802.24,2850.0,1885527778,144601102,315374138
2013-04-10,1587.73,14802.24,2859.21,1589.07,14826.66,2862.29,1568.61,14673.46,2812.0,1568.61,14673.46,2812.49,1918527778,120445655,305150000
2013-04-09,1568.61,14673.46,2788.87,1573.89,14716.46,2794.67,1560.92,14598.5,2782.29,1563.11,14613.48,2793.86,1807100000,128641615,258298276
2013-04-08,1563.07,14613.48,2786.13,1563.07,14613.48,2786.13,1548.63,14497.8,2764.34,1553.26,14565.25,2772.3,1603955556,106704785,228193103
2013-04-05,1553.28,14565.25,2771.75,1559.98,14606.11,2774.55,1539.5,14434.43,2744.26,1559.98,14606.11,2749.64,1953005556,131162779,274843103
2013-04-04,1559.98,14606.11,2794.93,1562.6,14625.24,2800.59,1552.52,14538.72,2779.34,1553.69,14550.35,2794.42,1861483333,104726999,254434483
2013-04-03,1553.69,14550.35,2795.04,1571.47,14683.13,2825.28,1549.8,14525.36,2787.27,1570.25,14662.01,2821.97,2255894444,127211478,312743103
2013-04-02,1570.25,14662.01,2820.62,1573.66,14684.49,2828.64,1562.17,14572.85,2808.73,1562.17,14572.85,2809.0,1840088889,98417272,272551724
2013-04-01,1562.17,14572.85,2797.07,1570.57,14605.72,2821.48,1558.47,14531.48,2789.76,1569.18,14578.54,2819.78,1529505556,91397497,255406897
