Date,SI.F
1995-10-24,536.7
1995-10-25,545.0
1995-10-26,543.5
1995-10-27,532.0
1995-10-30,534.3
1995-10-31,536.0
1995-11-01,531.7
1995-11-02,534.0
1995-11-03,529.5
1995-11-06,527.5
1995-11-07,536.7
1995-11-08,535.7
1995-11-09,538.7
1995-11-10,544.0
1995-11-13,531.2
1995-11-14,532.0
1995-11-15,534.2
1995-11-16,531.0
1995-11-17,534.7
1995-11-20,533.7
1995-11-21,527.5
1995-11-22,515.5
1995-11-24,
1995-11-27,527.7
1995-11-28,528.0
1995-11-29,521.7
1995-11-30,526.7
1995-12-01,524.2
1995-12-04,523.7
1995-12-05,527.7
1995-12-06,530.0
1995-12-07,527.2
1995-12-08,526.2
1995-12-11,525.5
1995-12-12,520.0
1995-12-13,514.5
1995-12-14,516.2
1995-12-15,516.2
1995-12-18,519.7
1995-12-19,516.5
1995-12-20,518.7
1995-12-21,518.0
1995-12-22,519.0
1995-12-26,519.5
1995-12-27,517.7
1995-12-28,517.2
1995-12-29,520.7
1996-01-02,539.0
1996-01-03,538.7
1996-01-04,541.0
1996-01-05,555.0
1996-01-08,
1996-01-09,555.7
1996-01-10,562.0
1996-01-11,553.0
1996-01-12,547.0
1996-01-15,544.5
1996-01-16,548.7
1996-01-17,551.5
1996-01-18,546.0
1996-01-19,547.0
1996-01-22,559.5
1996-01-23,557.5
1996-01-24,552.7
1996-01-25,558.5
1996-01-26,554.5
1996-01-29,554.5
1996-01-30,556.3
1996-01-31,558.8
1996-02-01,579.5
1996-02-02,584.0
1996-02-05,581.5
1996-02-06,577.7
1996-02-07,571.0
1996-02-08,572.7
1996-02-09,566.7
1996-02-12,567.0
1996-02-13,571.7
1996-02-14,573.5
1996-02-15,564.5
1996-02-16,572.2
1996-02-20,553.0
1996-02-21,558.0
1996-02-22,552.5
1996-02-23,545.2
1996-02-26,553.0
1996-02-27,550.4
1996-02-28,553.5
1996-02-29,554.5
1996-03-01,554.0
1996-03-04,541.7
1996-03-05,539.0
1996-03-06,540.7
1996-03-07,545.5
1996-03-08,552.2
1996-03-11,552.5
1996-03-12,559.5
1996-03-13,563.2
1996-03-14,559.7
1996-03-15,561.2
1996-03-18,557.0
1996-03-19,554.0
1996-03-20,558.7
1996-03-21,563.0
1996-03-22,565.0
1996-03-25,565.0
1996-03-26,571.0
1996-03-27,568.5
1996-03-28,553.0
1996-03-29,554.0
1996-04-01,555.0
1996-04-02,551.7
1996-04-03,552.2
1996-04-04,543.5
1996-04-08,556.5
1996-04-09,546.7
1996-04-10,549.2
1996-04-11,556.2
1996-04-12,551.8
1996-04-15,548.0
1996-04-16,529.2
1996-04-17,530.5
1996-04-18,526.7
1996-04-19,525.7
1996-04-22,532.5
1996-04-23,536.7
1996-04-24,534.2
1996-04-25,541.5
1996-04-26,531.0
1996-04-29,526.5
1996-04-30,534.0
1996-05-01,542.5
1996-05-02,542.0
1996-05-03,547.0
1996-05-06,549.0
1996-05-07,551.5
1996-05-08,546.5
1996-05-09,544.7
1996-05-10,537.5
1996-05-13,539.5
1996-05-14,540.0
1996-05-15,541.2
1996-05-16,537.7
1996-05-17,533.7
1996-05-20,527.5
1996-05-21,529.8
1996-05-22,534.3
1996-05-23,533.5
1996-05-24,532.3
1996-05-28,535.8
1996-05-29,533.5
1996-05-30,534.3
1996-05-31,540.3
1996-06-03,538.0
1996-06-04,518.5
1996-06-05,515.5
1996-06-06,519.5
1996-06-07,517.3
1996-06-10,517.7
1996-06-11,510.0
1996-06-12,509.0
1996-06-13,505.0
1996-06-14,517.2
1996-06-17,518.2
1996-06-18,517.5
1996-06-19,511.2
1996-06-20,512.2
1996-06-21,510.7
1996-06-24,513.5
1996-06-25,520.2
1996-06-26,511.0
1996-06-27,504.0
1996-06-28,503.5
1996-07-01,508.2
1996-07-02,511.2
1996-07-03,513.0
1996-07-05,
1996-07-08,506.7
1996-07-09,511.5
1996-07-10,511.5
1996-07-11,514.5
1996-07-12,514.2
1996-07-15,516.5
1996-07-16,494.3
1996-07-17,496.0
1996-07-18,500.0
1996-07-19,496.5
1996-07-22,501.5
1996-07-23,497.0
1996-07-24,501.0
1996-07-25,498.7
1996-07-26,510.3
1996-07-29,506.8
1996-07-30,506.8
1996-07-31,514.8
1996-08-01,511.0
1996-08-02,507.5
1996-08-05,508.7
1996-08-06,503.5
1996-08-07,504.2
1996-08-08,509.8
1996-08-09,504.0
1996-08-12,506.7
1996-08-13,508.5
1996-08-14,504.5
1996-08-15,508.7
1996-08-16,507.7
1996-08-19,521.0
1996-08-20,521.0
1996-08-21,517.0
1996-08-22,522.0
1996-08-23,527.7
1996-08-26,533.3
1996-08-27,531.7
1996-08-28,525.1
1996-08-29,525.5
1996-08-30,525.0
1996-09-03,520.8
1996-09-04,523.0
1996-09-05,519.3
1996-09-06,515.8
1996-09-09,512.8
1996-09-10,514.3
1996-09-11,514.0
1996-09-12,506.0
1996-09-13,505.3
1996-09-16,508.5
1996-09-17,507.8
1996-09-18,509.8
1996-09-19,494.0
1996-09-20,486.3
1996-09-23,489.5
1996-09-24,493.5
1996-09-25,492.2
1996-09-26,488.5
1996-09-27,492.0
1996-09-30,487.7
1996-10-01,491.0
1996-10-02,492.7
1996-10-03,490.5
1996-10-04,487.5
1996-10-07,488.8
1996-10-08,489.8
1996-10-09,497.3
1996-10-10,506.0
1996-10-11,505.8
1996-10-14,503.5
1996-10-15,504.5
1996-10-16,502.0
1996-10-17,490.2
1996-10-18,489.7
1996-10-21,493.7
1996-10-22,499.0
1996-10-23,498.8
1996-10-24,491.8
1996-10-25,492.5
1996-10-28,493.0
1996-10-29,482.0
1996-10-30,482.8
1996-10-31,480.8
1996-11-01,479.8
1996-11-04,480.8
1996-11-05,479.3
1996-11-06,471.3
1996-11-07,483.3
1996-11-08,483.8
1996-11-11,489.3
1996-11-12,488.0
1996-11-13,489.8
1996-11-14,484.0
1996-11-15,493.8
1996-11-18,488.3
1996-11-19,487.3
1996-11-20,494.5
1996-11-21,484.0
1996-11-22,490.5
1996-11-25,478.8
1996-11-26,478.5
1996-11-27,478.5
1996-11-29,
1996-12-02,474.2
1996-12-03,484.5
1996-12-04,486.2
1996-12-05,489.2
1996-12-06,480.5
1996-12-09,480.7
1996-12-10,487.2
1996-12-11,486.0
1996-12-12,486.0
1996-12-13,485.0
1996-12-16,483.5
1996-12-17,489.3
1996-12-18,489.3
1996-12-19,488.5
1996-12-20,485.8
1996-12-23,486.3
1996-12-24,487.3
1996-12-26,492.8
1996-12-27,491.3
1996-12-30,481.5
1996-12-31,479.0
1997-01-02,473.2
1997-01-03,468.5
1997-01-06,465.2
1997-01-07,471.0
1997-01-08,466.0
1997-01-09,473.5
1997-01-10,476.5
1997-01-13,471.7
1997-01-14,467.5
1997-01-15,468.5
1997-01-16,474.0
1997-01-17,477.2
1997-01-20,473.2
1997-01-21,471.5
1997-01-22,472.3
1997-01-23,487.5
1997-01-24,497.7
1997-01-27,504.7
1997-01-28,496.3
1997-01-29,494.0
1997-01-30,495.5
1997-01-31,492.0
1997-02-03,490.2
1997-02-04,485.7
1997-02-05,487.2
1997-02-06,485.7
1997-02-07,494.2
1997-02-10,496.0
1997-02-11,483.8
1997-02-12,513.5
1997-02-13,514.2
1997-02-14,525.2
1997-02-18,521.5
1997-02-19,519.0
1997-02-20,523.0
1997-02-21,519.0
1997-02-24,520.0
1997-02-25,527.7
1997-02-26,524.8
1997-02-27,529.5
1997-02-28,536.0
1997-03-03,534.0
1997-03-04,526.5
1997-03-05,524.0
1997-03-06,522.7
1997-03-07,518.5
1997-03-10,527.5
1997-03-11,528.5
1997-03-12,522.8
1997-03-13,531.3
1997-03-14,528.3
1997-03-17,523.8
1997-03-18,520.3
1997-03-19,524.0
1997-03-20,522.0
1997-03-21,516.5
1997-03-24,519.7
1997-03-25,512.0
1997-03-26,516.5
1997-03-27,514.7
1997-03-31,507.5
1997-04-01,500.5
1997-04-02,487.0
1997-04-03,473.0
1997-04-04,474.2
1997-04-07,479.0
1997-04-08,478.0
1997-04-09,477.5
1997-04-10,478.2
1997-04-11,472.0
1997-04-14,472.3
1997-04-15,470.8
1997-04-16,477.0
1997-04-17,469.5
1997-04-18,471.3
1997-04-21,473.5
1997-04-22,471.5
1997-04-23,472.5
1997-04-24,474.1
1997-04-25,476.8
1997-04-28,465.8
1997-04-29,467.0
1997-04-30,469.3
1997-05-01,476.8
1997-05-02,472.8
1997-05-05,476.8
1997-05-06,473.3
1997-05-07,475.8
1997-05-08,486.0
1997-05-09,488.0
1997-05-12,483.5
1997-05-13,487.8
1997-05-14,483.8
1997-05-15,485.8
1997-05-16,469.3
1997-05-19,471.3
1997-05-20,471.3
1997-05-21,469.5
1997-05-22,467.8
1997-05-23,473.8
1997-05-27,474.8
1997-05-28,473.0
1997-05-29,483.8
1997-05-30,467.5
1997-06-02,469.8
1997-06-03,472.8
1997-06-04,470.0
1997-06-05,477.0
1997-06-06,478.3
1997-06-09,
1997-06-10,474.5
1997-06-11,474.5
1997-06-12,470.8
1997-06-13,467.5
1997-06-16,468.7
1997-06-17,476.2
1997-06-18,469.5
1997-06-19,474.5
1997-06-20,471.2
1997-06-23,481.2
1997-06-24,
1997-06-25,480.5
1997-06-26,479.0
1997-06-27,472.5
1997-06-30,464.8
1997-07-01,467.8
1997-07-02,464.5
1997-07-03,457.0
1997-07-07,428.5
1997-07-08,433.5
1997-07-09,432.0
1997-07-10,438.3
1997-07-11,436.0
1997-07-14,427.5
1997-07-15,429.7
1997-07-16,418.5
1997-07-17,424.5
1997-07-18,427.0
1997-07-21,425.8
1997-07-22,430.3
1997-07-23,429.5
1997-07-24,428.0
1997-07-25,432.0
1997-07-28,435.8
1997-07-29,432.5
1997-07-30,437.3
1997-07-31,449.0
1997-08-01,447.0
1997-08-04,450.7
1997-08-05,431.5
1997-08-06,433.3
1997-08-07,437.5
1997-08-08,437.5
1997-08-11,444.0
1997-08-12,442.5
1997-08-13,450.7
1997-08-14,440.5
1997-08-15,456.0
1997-08-18,450.2
1997-08-19,451.2
1997-08-20,449.0
1997-08-21,450.5
1997-08-22,468.2
1997-08-25,461.2
1997-08-26,472.4
1997-08-27,470.7
1997-08-28,471.0
1997-08-29,468.5
1997-09-02,466.2
1997-09-03,470.7
1997-09-04,471.0
1997-09-05,473.0
1997-09-08,470.2
1997-09-09,476.0
1997-09-10,474.8
1997-09-11,476.5
1997-09-12,477.5
1997-09-15,475.7
1997-09-16,461.5
1997-09-17,460.5
1997-09-18,468.5
1997-09-19,470.5
1997-09-22,467.3
1997-09-23,469.5
1997-09-24,475.5
1997-09-25,478.5
1997-09-26,482.2
1997-09-29,510.5
1997-09-30,523.2
1997-10-01,518.5
1997-10-02,517.0
1997-10-03,530.3
1997-10-06,520.7
1997-10-07,520.2
1997-10-08,523.0
1997-10-09,512.5
1997-10-10,519.5
1997-10-13,514.7
1997-10-14,508.0
1997-10-15,506.7
1997-10-16,491.0
1997-10-17,495.8
1997-10-20,493.8
1997-10-21,497.8
1997-10-22,503.3
1997-10-23,493.8
1997-10-24,478.5
1997-10-27,479.0
1997-10-28,480.5
1997-10-29,479.5
1997-10-30,486.7
1997-10-31,473.7
1997-11-03,484.5
1997-11-04,484.8
1997-11-05,487.3
1997-11-06,489.7
1997-11-07,485.0
1997-11-10,486.3
1997-11-11,490.5
1997-11-12,490.3
1997-11-13,513.5
1997-11-14,508.0
1997-11-17,511.8
1997-11-18,510.0
1997-11-19,521.8
1997-11-20,529.8
1997-11-21,541.8
1997-11-24,544.4
1997-11-25,529.8
1997-11-26,529.8
1997-11-28,
1997-12-01,534.5
1997-12-02,534.8
1997-12-03,532.3
1997-12-04,530.5
1997-12-05,542.8
1997-12-08,539.5
1997-12-09,544.8
1997-12-10,587.5
1997-12-11,581.0
1997-12-12,587.8
1997-12-15,590.5
1997-12-16,596.5
1997-12-17,596.8
1997-12-18,607.3
1997-12-19,605.5
1997-12-22,602.5
1997-12-23,624.3
1997-12-24,637.8
1997-12-26,635.0
1997-12-29,633.0
1997-12-30,618.5
1997-12-31,598.8
1998-01-02,595.5
1998-01-05,592.3
1998-01-06,606.5
1998-01-07,601.8
1998-01-08,577.3
1998-01-09,563.8
1998-01-12,547.5
1998-01-13,568.5
1998-01-14,568.8
1998-01-15,581.3
1998-01-16,578.3
1998-01-20,567.3
1998-01-21,580.3
1998-01-22,571.8
1998-01-23,589.3
1998-01-26,593.8
1998-01-27,610.3
1998-01-28,605.3
1998-01-29,603.0
1998-01-30,612.5
1998-02-02,624.8
1998-02-03,661.5
1998-02-04,702.0
1998-02-05,728.0
1998-02-06,706.0
1998-02-09,694.5
1998-02-10,710.0
1998-02-11,699.8
1998-02-12,700.0
1998-02-13,709.5
1998-02-17,677.0
1998-02-18,656.5
1998-02-19,682.0
1998-02-20,652.3
1998-02-23,647.3
1998-02-24,636.5
1998-02-25,605.7
1998-02-26,620.3
1998-02-27,648.0
1998-03-02,656.8
1998-03-03,638.3
1998-03-04,634.8
1998-03-05,636.3
1998-03-06,607.0
1998-03-09,609.3
1998-03-10,630.5
1998-03-11,612.5
1998-03-12,618.5
1998-03-13,613.5
1998-03-16,609.5
1998-03-17,583.5
1998-03-18,592.8
1998-03-19,589.0
1998-03-20,613.5
1998-03-23,638.0
1998-03-24,633.5
1998-03-25,619.0
1998-03-26,636.3
1998-03-27,632.0
1998-03-30,629.5
1998-03-31,646.7
1998-04-01,633.0
1998-04-02,653.3
1998-04-03,657.5
1998-04-06,637.0
1998-04-07,637.7
1998-04-08,639.3
1998-04-09,640.0
1998-04-13,635.3
1998-04-14,626.5
1998-04-15,630.0
1998-04-16,629.0
1998-04-17,623.7
1998-04-20,621.5
1998-04-21,629.3
1998-04-22,626.3
1998-04-23,628.5
1998-04-24,627.3
1998-04-27,620.0
1998-04-28,616.3
1998-04-29,624.0
1998-04-30,623.0
1998-05-01,615.3
1998-05-04,624.7
1998-05-05,610.8
1998-05-06,591.8
1998-05-07,597.5
1998-05-08,
1998-05-11,573.2
1998-05-12,556.5
1998-05-13,553.3
1998-05-14,556.0
1998-05-15,557.2
1998-05-18,528.7
1998-05-19,517.2
1998-05-20,523.5
1998-05-21,528.0
1998-05-22,525.5
1998-05-26,510.5
1998-05-27,516.8
1998-05-28,505.0
1998-05-29,508.5
1998-06-01,505.5
1998-06-02,516.8
1998-06-03,517.8
1998-06-04,522.0
1998-06-05,527.3
1998-06-08,541.8
1998-06-09,532.0
1998-06-10,531.8
1998-06-11,515.5
1998-06-12,510.3
1998-06-15,507.8
1998-06-16,518.3
1998-06-17,536.5
1998-06-18,526.0
1998-06-19,535.2
1998-06-22,532.5
1998-06-23,534.0
1998-06-24,526.2
1998-06-25,537.4
1998-06-26,532.8
1998-06-29,534.0
1998-06-30,553.5
1998-07-01,547.5
1998-07-02,533.2
1998-07-06,534.0
1998-07-07,540.8
1998-07-08,536.5
1998-07-09,535.5
1998-07-10,530.5
1998-07-13,533.3
1998-07-14,532.5
1998-07-15,534.3
1998-07-16,534.0
1998-07-17,537.3
1998-07-20,547.0
1998-07-21,554.0
1998-07-22,566.0
1998-07-23,580.2
1998-07-24,570.7
1998-07-27,565.0
1998-07-28,567.0
1998-07-29,559.3
1998-07-30,551.5
1998-07-31,545.8
1998-08-03,536.0
1998-08-04,545.3
1998-08-05,540.5
1998-08-06,543.0
1998-08-07,527.3
1998-08-10,531.0
1998-08-11,517.8
1998-08-12,514.0
1998-08-13,518.8
1998-08-14,515.0
1998-08-17,511.0
1998-08-18,507.0
1998-08-19,506.8
1998-08-20,514.5
1998-08-21,516.5
1998-08-24,517.2
1998-08-25,505.5
1998-08-26,501.0
1998-08-27,490.1
1998-08-28,469.5
1998-08-31,467.8
1998-09-01,479.0
1998-09-02,484.0
1998-09-03,495.0
1998-09-04,503.0
1998-09-08,491.3
1998-09-09,495.0
1998-09-10,505.0
1998-09-11,502.5
1998-09-14,496.0
1998-09-15,495.5
1998-09-16,492.0
1998-09-17,498.5
1998-09-18,497.5
1998-09-21,485.5
1998-09-22,489.0
1998-09-23,504.3
1998-09-24,515.3
1998-09-25,516.8
1998-09-28,529.0
1998-09-29,536.0
1998-09-30,536.0
1998-10-01,529.5
1998-10-02,520.7
1998-10-05,506.5
1998-10-06,509.0
1998-10-07,513.7
1998-10-08,499.7
1998-10-09,480.0
1998-10-12,483.8
1998-10-13,484.0
1998-10-14,483.0
1998-10-15,489.5
1998-10-16,495.0
1998-10-19,488.5
1998-10-20,488.5
1998-10-21,488.5
1998-10-22,488.3
1998-10-23,487.5
1998-10-26,498.3
1998-10-27,494.5
1998-10-28,504.8
1998-10-29,507.5
1998-10-30,504.3
1998-11-02,503.0
1998-11-03,492.0
1998-11-04,494.2
1998-11-05,504.5
1998-11-06,501.0
1998-11-09,503.5
1998-11-10,499.3
1998-11-11,500.0
1998-11-12,513.3
1998-11-13,502.5
1998-11-16,492.7
1998-11-17,492.7
1998-11-18,497.2
1998-11-19,495.0
1998-11-20,489.0
1998-11-23,494.9
1998-11-24,493.9
1998-11-25,496.0
1998-11-27,
1998-11-30,488.5
1998-12-01,491.0
1998-12-02,472.0
1998-12-03,479.5
1998-12-04,478.7
1998-12-07,480.8
1998-12-08,480.5
1998-12-09,479.0
1998-12-10,481.0
1998-12-11,480.0
1998-12-14,489.2
1998-12-15,489.2
1998-12-16,507.5
1998-12-17,496.0
1998-12-18,494.7
1998-12-21,490.5
1998-12-22,491.8
1998-12-23,490.3
1998-12-24,493.0
1998-12-28,493.5
1998-12-29,503.5
1998-12-30,503.5
1998-12-31,502.0
1999-01-04,494.0
1999-01-05,504.2
1999-01-06,516.5
1999-01-07,524.0
1999-01-08,528.8
1999-01-11,535.5
1999-01-12,524.5
1999-01-13,519.0
1999-01-14,517.5
1999-01-15,513.0
1999-01-19,513.3
1999-01-20,516.3
1999-01-21,512.3
1999-01-22,509.5
1999-01-25,518.2
1999-01-26,511.5
1999-01-27,510.3
1999-01-28,524.5
1999-01-29,523.5
1999-02-01,530.8
1999-02-02,546.8
1999-02-03,554.3
1999-02-04,576.0
1999-02-05,564.2
1999-02-08,562.2
1999-02-09,550.5
1999-02-10,548.8
1999-02-11,556.5
1999-02-12,566.2
1999-02-16,544.5
1999-02-17,540.8
1999-02-18,548.0
1999-02-19,560.0
1999-02-22,546.0
1999-02-23,548.8
1999-02-24,539.8
1999-02-25,556.5
1999-02-26,563.0
1999-03-01,552.5
1999-03-02,532.3
1999-03-03,524.5
1999-03-04,527.3
1999-03-05,520.3
1999-03-08,528.8
1999-03-09,524.0
1999-03-10,526.8
1999-03-11,534.3
1999-03-12,531.0
1999-03-15,509.8
1999-03-16,504.3
1999-03-17,504.0
1999-03-18,501.5
1999-03-19,504.5
1999-03-22,510.7
1999-03-23,511.0
1999-03-24,507.5
1999-03-25,510.5
1999-03-26,509.0
1999-03-29,511.5
1999-03-30,500.3
1999-03-31,497.0
1999-04-01,502.8
1999-04-05,491.8
1999-04-06,494.8
1999-04-07,496.0
1999-04-08,488.5
1999-04-09,493.0
1999-04-12,489.5
1999-04-13,490.5
1999-04-14,486.0
1999-04-15,501.0
1999-04-16,504.0
1999-04-19,515.0
1999-04-20,512.5
1999-04-21,515.5
1999-04-22,516.7
1999-04-23,516.6
1999-04-26,511.8
1999-04-27,519.6
1999-04-28,526.6
1999-04-29,541.3
1999-04-30,543.0
1999-05-03,538.5
1999-05-04,
1999-05-05,539.7
1999-05-06,538.7
1999-05-07,544.5
1999-05-10,543.0
1999-05-11,541.5
1999-05-12,538.3
1999-05-13,557.0
1999-05-14,539.0
1999-05-17,539.0
1999-05-18,533.8
1999-05-19,528.5
1999-05-20,531.0
1999-05-21,521.0
1999-05-24,505.5
1999-05-25,506.0
1999-05-26,505.5
1999-05-27,494.0
1999-05-28,489.5
1999-06-01,498.5
1999-06-02,497.8
1999-06-03,493.8
1999-06-04,494.0
1999-06-07,498.0
1999-06-08,494.0
1999-06-09,502.7
1999-06-10,509.5
1999-06-11,511.5
1999-06-14,510.5
1999-06-15,505.0
1999-06-16,503.3
1999-06-17,507.3
1999-06-18,496.0
1999-06-21,501.5
1999-06-22,504.0
1999-06-23,510.5
1999-06-24,513.0
1999-06-25,506.5
1999-06-28,517.2
1999-06-29,520.7
1999-06-30,528.7
1999-07-01,530.2
1999-07-02,536.7
1999-07-06,523.0
1999-07-07,525.0
1999-07-08,527.0
1999-07-09,526.3
1999-07-12,526.0
1999-07-13,516.0
1999-07-14,511.0
1999-07-15,512.7
1999-07-16,510.5
1999-07-19,507.0
1999-07-20,508.2
1999-07-21,514.2
1999-07-22,516.2
1999-07-23,517.2
1999-07-26,516.5
1999-07-27,519.5
1999-07-28,526.5
1999-07-29,543.5
1999-07-30,546.5
1999-08-02,538.5
1999-08-03,546.2
1999-08-04,550.5
1999-08-05,543.5
1999-08-06,541.2
1999-08-09,533.7
1999-08-10,534.2
1999-08-11,541.5
1999-08-12,537.2
1999-08-13,532.2
1999-08-16,525.7
1999-08-17,527.0
1999-08-18,524.0
1999-08-19,522.0
1999-08-20,525.5
1999-08-23,514.5
1999-08-24,515.0
1999-08-25,512.9
1999-08-26,517.3
1999-08-27,515.5
1999-08-30,515.2
1999-08-31,522.0
1999-09-01,518.5
1999-09-02,525.5
1999-09-03,517.3
1999-09-07,522.5
1999-09-08,522.5
1999-09-09,524.0
1999-09-10,522.5
1999-09-13,518.2
1999-09-14,515.5
1999-09-15,511.5
1999-09-16,513.5
1999-09-17,512.3
1999-09-20,512.2
1999-09-21,528.2
1999-09-22,529.0
1999-09-23,527.5
1999-09-24,525.5
1999-09-27,535.5
1999-09-28,577.0
1999-09-29,560.7
1999-09-30,561.5
1999-10-01,558.2
1999-10-04,563.0
1999-10-05,556.3
1999-10-06,553.0
1999-10-07,559.5
1999-10-08,555.0
1999-10-11,553.2
1999-10-12,556.0
1999-10-13,560.0
1999-10-14,534.0
1999-10-15,533.8
1999-10-18,524.0
1999-10-19,522.3
1999-10-20,520.5
1999-10-21,523.3
1999-10-22,525.0
1999-10-25,526.3
1999-10-26,521.0
1999-10-27,520.8
1999-10-28,528.0
1999-10-29,518.0
1999-11-01,522.0
1999-11-02,522.5
1999-11-03,522.7
1999-11-04,522.2
1999-11-05,508.5
1999-11-08,505.3
1999-11-09,508.8
1999-11-10,513.0
1999-11-11,509.8
1999-11-12,505.5
1999-11-15,509.8
1999-11-16,516.5
1999-11-17,510.8
1999-11-18,515.0
1999-11-19,513.0
1999-11-22,520.0
1999-11-23,528.5
1999-11-24,525.3
1999-11-26,
1999-11-29,520.8
1999-11-30,524.0
1999-12-01,521.8
1999-12-02,513.5
1999-12-03,514.5
1999-12-06,515.5
1999-12-07,519.3
1999-12-08,516.5
1999-12-09,515.3
1999-12-10,516.5
1999-12-13,516.3
1999-12-14,523.0
1999-12-15,522.5
1999-12-16,525.0
1999-12-17,526.2
1999-12-20,523.5
1999-12-21,520.0
1999-12-22,526.7
1999-12-23,524.7
1999-12-27,525.5
1999-12-28,524.2
1999-12-29,541.5
1999-12-30,545.3
1999-12-31,
2000-01-03,
2000-01-04,537.5
2000-01-05,
2000-01-06,516.7
2000-01-07,519.5
2000-01-10,519.0
2000-01-11,519.5
2000-01-12,514.3
2000-01-13,515.3
2000-01-14,515.0
2000-01-18,516.5
2000-01-19,517.3
2000-01-20,525.7
2000-01-21,526.0
2000-01-24,529.3
2000-01-25,531.5
2000-01-26,528.3
2000-01-27,541.5
2000-01-28,532.7
2000-01-31,531.7
2000-02-01,525.3
2000-02-02,524.0
2000-02-03,528.8
2000-02-04,557.2
2000-02-07,528.0
2000-02-08,534.0
2000-02-09,543.0
2000-02-10,543.0
2000-02-11,535.0
2000-02-14,527.0
2000-02-15,526.0
2000-02-16,530.0
2000-02-17,526.0
2000-02-18,528.0
2000-02-22,529.0
2000-02-23,526.0
2000-02-24,517.0
2000-02-25,509.0
2000-02-28,511.0
2000-02-29,511.0
2000-03-01,513.0
2000-03-02,506.0
2000-03-03,515.0
2000-03-06,511.0
2000-03-07,512.0
2000-03-08,512.0
2000-03-09,514.0
2000-03-10,511.0
2000-03-13,511.0
2000-03-14,513.0
2000-03-15,516.0
2000-03-16,512.0
2000-03-17,513.0
2000-03-20,507.0
2000-03-21,516.0
2000-03-22,516.0
2000-03-23,512.0
2000-03-24,515.0
2000-03-27,512.0
2000-03-28,510.0
2000-03-29,498.0
2000-03-30,498.0
2000-03-31,505.0
2000-04-03,506.0
2000-04-04,516.0
2000-04-05,514.0
2000-04-06,513.0
2000-04-07,512.0
2000-04-10,517.0
2000-04-11,514.0
2000-04-12,515.0
2000-04-13,518.0
2000-04-14,518.0
2000-04-17,514.0
2000-04-18,514.0
2000-04-19,513.0
2000-04-20,500.0
2000-04-24,495.0
2000-04-25,501.0
2000-04-26,500.0
2000-04-27,501.0
2000-04-28,501.0
2000-05-01,508.0
2000-05-02,508.0
2000-05-03,508.0
2000-05-04,517.0
2000-05-05,505.0
2000-05-08,507.0
2000-05-09,509.0
2000-05-10,508.0
2000-05-11,506.0
2000-05-12,506.0
2000-05-15,506.0
2000-05-16,514.0
2000-05-17,504.0
2000-05-18,506.0
2000-05-19,503.0
2000-05-22,505.0
2000-05-23,505.0
2000-05-24,502.0
2000-05-25,495.0
2000-05-26,496.0
2000-05-30,495.0
2000-05-31,497.0
2000-06-01,497.0
2000-06-02,505.0
2000-06-05,507.0
2000-06-06,511.0
2000-06-07,512.0
2000-06-08,510.0
2000-06-09,506.0
2000-06-12,504.0
2000-06-13,503.0
2000-06-14,509.0
2000-06-15,508.0
2000-06-16,509.0
2000-06-19,504.0
2000-06-20,503.0
2000-06-21,497.0
2000-06-22,498.0
2000-06-23,496.0
2000-06-26,499.0
2000-06-27,501.0
2000-06-28,504.0
2000-06-29,506.0
2000-06-30,508.0
2000-07-03,
2000-07-05,504.0
2000-07-06,505.0
2000-07-07,503.0
2000-07-10,505.0
2000-07-11,501.0
2000-07-12,502.0
2000-07-13,503.0
2000-07-14,505.0
2000-07-17,507.0
2000-07-18,507.0
2000-07-19,503.0
2000-07-20,504.0
2000-07-21,497.0
2000-07-24,499.0
2000-07-25,503.0
2000-07-26,499.0
2000-07-27,501.0
2000-07-28,500.0
2000-07-31,504.0
2000-08-01,503.0
2000-08-02,502.0
2000-08-03,501.0
2000-08-04,494.0
2000-08-07,497.0
2000-08-08,493.0
2000-08-09,492.0
2000-08-10,493.0
2000-08-11,495.0
2000-08-14,491.0
2000-08-15,488.0
2000-08-16,488.0
2000-08-17,488.0
2000-08-18,486.0
2000-08-21,487.0
2000-08-22,485.0
2000-08-23,480.0
2000-08-24,493.0
2000-08-25,496.0
2000-08-28,500.0
2000-08-29,501.0
2000-08-30,499.0
2000-08-31,505.0
2000-09-01,505.0
2000-09-05,504.0
2000-09-06,503.0
2000-09-07,498.0
2000-09-08,497.0
2000-09-11,494.0
2000-09-12,496.0
2000-09-13,495.0
2000-09-14,495.0
2000-09-15,493.0
2000-09-18,494.0
2000-09-19,495.0
2000-09-20,489.0
2000-09-21,493.0
2000-09-22,497.0
2000-09-25,498.0
2000-09-26,498.0
2000-09-27,502.0
2000-09-28,500.0
2000-09-29,495.0
2000-10-02,495.0
2000-10-03,496.0
2000-10-04,492.0
2000-10-05,494.0
2000-10-06,493.0
2000-10-09,493.0
2000-10-10,496.0
2000-10-11,491.0
2000-10-12,497.0
2000-10-13,493.0
2000-10-16,492.0
2000-10-17,489.0
2000-10-18,489.0
2000-10-19,486.0
2000-10-20,486.0
2000-10-23,482.0
2000-10-24,483.0
2000-10-25,480.0
2000-10-26,476.0
2000-10-27,478.0
2000-10-30,477.0
2000-10-31,478.0
2000-11-01,480.0
2000-11-02,474.0
2000-11-03,476.0
2000-11-06,478.0
2000-11-07,474.0
2000-11-08,476.0
2000-11-09,476.0
